Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,100
OutDegreeValue,1,2,3,4,5,6,7,10
OutDegreeCount,9,58,13,7,6,1,5,1
NAValue,1,2,3,4,5,6
NACount,1,6,9,59,20,5
MPCValue,0.00000,0.19835,0.29388,0.38400,0.80000,0.86667,0.88533,0.88889,0.90000,0.93061,0.93223,0.94815,0.98400,1.00000
MPCCount,1,1,1,4,9,1,5,2,58,10,2,1,4,1
