Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,78
OutDegreeValue,1,2,3,4,7,9,10,14
OutDegreeCount,5,51,11,2,4,3,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,6,50,17,2
MPCValue,0.00000,0.26250,0.38400,0.76800,0.80000,0.82721,0.90000,0.92410,0.92800,0.93061,0.97500,1.00000
MPCCount,1,1,1,1,5,1,50,3,3,10,1,1
