Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,80
OutDegreeValue,1,2,3,4,5,7,8,17
OutDegreeCount,6,52,12,1,1,3,4,1
NAValue,1,2,3,4,5,6
NACount,2,2,6,50,19,1
MPCValue,0.00000,0.12593,0.26250,0.76800,0.80000,0.90000,0.91349,0.92800,0.93061,0.93223,0.94815,1.00000
MPCCount,2,1,1,1,5,50,4,2,11,1,1,1
