Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,73
OutDegreeValue,1,2,3,4,6,7,8,9,10,11
OutDegreeCount,3,50,8,2,2,1,1,1,4,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,50,15,2
MPCValue,0.00000,0.21600,0.26250,0.80000,0.88889,0.90000,0.91349,0.92098,0.92517,0.93061,0.93728,1.00000
MPCCount,1,1,1,3,1,50,1,1,4,6,2,2
