Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,88
OutDegreeValue,1,2,3,4,5,6,7,8,13
OutDegreeCount,9,51,18,1,2,1,1,4,1
NAValue,1,2,3,4,5,6
NACount,1,6,8,51,19,3
MPCValue,0.00000,0.15918,0.26250,0.38400,0.45000,0.53333,0.60000,0.80000,0.86667,0.90000,0.90888,0.91349,0.93061,0.93223,1.00000
MPCCount,1,1,1,1,1,1,1,8,1,50,1,4,12,2,3
