Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,68
OutDegreeValue,1,2,3,4,6,7,8,11
OutDegreeCount,3,43,11,2,4,1,3,1
NAValue,1,2,3,4,5,6
NACount,1,2,4,43,16,2
MPCValue,0.00000,0.18333,0.26250,0.71111,0.80000,0.90000,0.90888,0.91349,0.93061,0.93728,1.00000
MPCCount,1,1,1,1,3,43,1,3,9,3,2
