Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,62
OutDegreeValue,1,2,3,4,6,7,8,13,14
OutDegreeCount,3,46,1,2,1,5,2,1,1
NAValue,1,2,3,4,5
NACount,1,2,3,45,11
MPCValue,0.00000,0.26250,0.29388,0.73125,0.80000,0.86367,0.90000,0.90535,0.91320,0.92800,0.94815,0.96000
MPCCount,1,1,1,1,3,1,44,1,1,4,2,2
