Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,155
OutDegreeValue,1,2,3,4,5,8,11,30
OutDegreeCount,6,104,25,8,5,4,2,1
NAValue,1,2,3,4,5,6
NACount,1,5,7,94,47,1
MPCValue,0.00000,0.07492,0.18333,0.45000,0.60000,0.73469,0.80000,0.88889,0.90000,0.93010,0.93061,0.93223,0.94815,0.96000,1.00000
MPCCount,1,1,2,1,1,2,5,4,94,4,20,5,4,10,1
