Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,79
OutDegreeValue,1,2,3,4,5,6,7,8,9,10
OutDegreeCount,8,53,1,6,1,3,2,1,1,3
NAValue,1,2,3,4,5,6
NACount,1,6,9,50,10,3
MPCValue,0.00000,0.29388,0.38400,0.60000,0.76800,0.80000,0.88533,0.88889,0.89751,0.90000,0.91349,0.92517,0.92800,0.93061,0.93600,0.93728,0.96667,0.97500
MPCCount,1,1,4,1,2,7,1,1,1,50,1,3,1,1,1,1,1,1
