Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,79
OutDegreeValue,1,2,3,5,9,14,23
OutDegreeCount,1,57,12,2,5,1,1
NAValue,1,3,4,5
NACount,1,1,55,22
MPCValue,0.00000,0.80856,0.83333,0.93750,0.96260,0.96939,0.97107,1.00000
MPCCount,1,1,1,55,5,12,2,2
