Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,48
OutDegreeValue,1,2,3,5,6,8
OutDegreeCount,2,34,2,2,2,6
NAValue,1,2,3,4,5,6
NACount,1,1,3,33,9,1
MPCValue,0.00000,0.33333,0.76800,0.80000,0.90000,0.93010,0.93061,0.93223,0.93728,1.00000
MPCCount,1,1,1,2,33,5,1,1,2,1
