Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,147
OutDegreeValue,1,2,3,4,5,6,7,8,9,19
OutDegreeCount,15,91,23,6,1,4,4,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,8,15,79,36,8
MPCValue,0.00000,0.11400,0.29388,0.33333,0.38400,0.80000,0.88533,0.89751,0.90000,0.91349,0.93061,0.96000,0.97500,1.00000
MPCCount,1,1,4,1,2,15,4,1,79,1,18,12,4,4
