Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,116
OutDegreeValue,1,2,3,4,8,9,41
OutDegreeCount,1,90,13,4,3,4,1
NAValue,1,3,4,5
NACount,1,1,74,40
MPCValue,0.00000,0.83333,0.87950,0.92593,0.93490,0.93750,0.95156,0.96260,0.96939,0.98765,1.00000
MPCCount,1,1,1,2,1,74,3,2,13,2,16
