Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,79
OutDegreeValue,1,2,3,7,8,9,10,16
OutDegreeCount,4,53,12,3,1,4,1,1
NAValue,1,2,3,4,5,6
NACount,1,1,4,53,19,1
MPCValue,0.00000,0.23704,0.80000,0.82721,0.90000,0.92410,0.92800,0.93061,1.00000
MPCCount,1,1,4,1,53,4,3,11,1
