Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,73
OutDegreeValue,1,2,3,4,6,8,9,10,13
OutDegreeCount,3,50,10,1,2,4,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,4,47,17,2
MPCValue,0.00000,0.15918,0.29388,0.76800,0.80000,0.90000,0.90888,0.91349,0.92410,0.92517,0.93061,0.96000,1.00000
MPCCount,1,1,1,1,3,47,1,4,1,1,8,2,2
