Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,62
OutDegreeValue,1,2,3,4,7,8,9,17
OutDegreeCount,1,46,4,2,2,5,1,1
NAValue,1,3,4,5
NACount,1,1,44,16
MPCValue,0.00000,0.83333,0.92593,0.93490,0.93750,0.96667,0.96886,0.96939,1.00000
MPCCount,1,1,2,1,44,2,5,4,2
