Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,80
OutDegreeValue,1,2,3,5,7,9,10,17
OutDegreeCount,1,57,11,2,4,3,1,1
NAValue,1,3,4,5
NACount,2,1,54,23
MPCValue,0.00000,0.83333,0.86168,0.93750,0.96260,0.96667,0.96939,0.97107,1.00000
MPCCount,2,2,1,54,3,2,11,2,3
