Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,81
OutDegreeValue,1,2,3,4,6,7,8,9
OutDegreeCount,9,49,9,5,3,3,2,1
NAValue,1,2,3,4,5,6
NACount,1,6,10,47,12,5
MPCValue,0.00000,0.21600,0.29388,0.38400,0.53333,0.71111,0.80000,0.86667,0.88889,0.90000,0.90888,0.92800,0.93010,0.93061,0.94815,1.00000
MPCCount,1,1,1,1,3,1,9,1,1,46,2,3,2,2,2,5
