Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,55
OutDegreeValue,1,2,3,4,5,6,9,10,11
OutDegreeCount,5,36,5,1,1,3,1,2,1
NAValue,1,2,3,4,5,6
NACount,1,2,6,35,9,2
MPCValue,0.00000,0.21600,0.33333,0.76800,0.80000,0.90000,0.92098,0.92517,0.93061,0.93728,0.97500,1.00000
MPCCount,1,1,1,1,5,35,1,2,3,3,1,1
