Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,86
OutDegreeValue,1,2,3,4,7,8,9,10,14
OutDegreeCount,3,57,15,1,1,4,3,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,57,21,2
MPCValue,0.00000,0.14933,0.21600,0.80000,0.88163,0.90000,0.91349,0.92410,0.92800,0.93061,0.97500,1.00000
MPCCount,1,1,1,3,1,57,4,2,1,13,1,1
