Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,58
OutDegreeValue,1,2,3,4,6,7,8,10,11
OutDegreeCount,1,43,4,1,2,1,2,3,1
NAValue,1,3,4,5
NACount,2,1,41,14
MPCValue,0.00000,0.83333,0.89965,0.93750,0.95936,0.96372,0.96939,0.97633,0.98765,1.00000
MPCCount,2,1,1,41,1,3,4,2,1,2
