Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,85
OutDegreeValue,1,2,3,4,5,8,9,14,15
OutDegreeCount,4,56,13,4,1,4,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,1,4,54,24,1
MPCValue,0.00000,0.14933,0.80000,0.89751,0.90000,0.91349,0.93061,0.93223,0.94815,0.96000,1.00000
MPCCount,1,1,4,1,54,4,12,1,4,2,1
