Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,73
OutDegreeValue,1,2,3,4,5,6,8,12
OutDegreeCount,8,46,7,3,6,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,7,8,39,11,7
MPCValue,0.00000,0.53333,0.80000,0.86367,0.90000,0.93061,0.93223,0.94815,0.96667,0.97500,0.98400,1.00000
MPCCount,1,7,8,1,39,3,5,2,1,1,1,4
