Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,106
OutDegreeValue,1,2,3,5,7,9,10,14,17
OutDegreeCount,3,73,18,2,3,3,2,1,1
NAValue,1,2,3,4,5
NACount,1,2,3,71,29
MPCValue,0.00000,0.12593,0.14933,0.74694,0.80000,0.82721,0.90000,0.91429,0.92410,0.92800,0.93061,0.93223,0.96000
MPCCount,1,1,1,1,3,1,70,1,3,2,17,2,3
