Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,84
OutDegreeValue,1,2,3,4,5,7,8,10,13
OutDegreeCount,3,57,13,1,2,2,1,4,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,55,22,1
MPCValue,0.00000,0.15918,0.19835,0.80000,0.90000,0.91349,0.91429,0.92800,0.93061,0.93223,0.96000,1.00000
MPCCount,1,1,1,3,55,1,3,2,12,2,2,1
