Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,83
OutDegreeValue,1,2,3,4,6,8,9,11,13
OutDegreeCount,5,53,14,3,1,2,3,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,6,52,20,2
MPCValue,0.00000,0.15918,0.18333,0.76800,0.80000,0.89751,0.90000,0.90888,0.91349,0.92410,0.93061,0.94815,1.00000
MPCCount,1,1,1,1,5,1,52,1,2,2,12,2,2
