Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,68
OutDegreeValue,1,2,3,6,7,8,10,14
OutDegreeCount,3,45,11,1,2,4,1,1
NAValue,1,2,3,4,5,6
NACount,1,1,3,45,17,1
MPCValue,0.00000,0.14933,0.80000,0.90000,0.90888,0.91349,0.91429,0.92800,0.93010,0.93061,1.00000
MPCCount,1,1,3,45,1,3,1,1,1,10,1
