Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,55
OutDegreeValue,1,2,3,5,6,7,9,10,12
OutDegreeCount,4,41,1,1,1,1,1,1,4
NAValue,1,2,3,4,5,6
NACount,1,1,4,40,8,1
MPCValue,0.00000,0.29388,0.80000,0.90000,0.92160,0.92410,0.92517,0.93223,0.96000,1.00000
MPCCount,1,1,4,40,4,1,1,1,1,1
