Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,66
OutDegreeValue,1,2,3,4,6,7,8,9
OutDegreeCount,3,46,3,5,1,2,4,2
NAValue,1,2,3,4,5
NACount,1,2,3,45,15
MPCValue,0.00000,0.21600,0.23704,0.80000,0.82500,0.88889,0.90000,0.90888,0.92410,0.92800,0.93010,0.93061,0.94815,0.96000
MPCCount,1,1,1,3,1,2,44,1,1,2,3,2,2,2
