Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,62
OutDegreeValue,1,2,4,5,6,8,11,13,14
OutDegreeCount,1,49,1,2,1,4,1,2,1
NAValue,1,3,4,5
NACount,1,1,47,13
MPCValue,0.00000,0.81962,0.83333,0.93750,0.94307,0.94675,0.95936,0.96886,0.97107,0.98765,1.00000
MPCCount,1,1,1,47,1,1,1,4,2,1,2
