Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,50
OutDegreeValue,1,2,3,4,5,6,8,10
OutDegreeCount,2,37,1,1,1,1,5,2
NAValue,1,2,3,4,5
NACount,1,3,2,36,8
MPCValue,0.00000,0.33333,0.45000,0.60000,0.76800,0.80000,0.90000,0.92517,0.93010,0.93728
MPCCount,1,1,1,1,1,1,36,2,5,1
