Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,93
OutDegreeValue,1,2,3,4,5,7,8,9
OutDegreeCount,8,57,5,10,8,2,1,2
NAValue,1,2,3,4,5,6
NACount,1,5,8,55,19,5
MPCValue,0.00000,0.21600,0.38400,0.80000,0.84432,0.90000,0.92800,0.93010,0.93061,0.93223,0.94815,0.96000,0.97500,1.00000
MPCCount,1,1,4,8,1,55,1,1,4,8,2,2,4,1
