Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,84
OutDegreeValue,1,2,3,4,6,7,8,9,12,13
OutDegreeCount,5,52,16,3,1,2,2,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,52,22,2
MPCValue,0.00000,0.15918,0.17041,0.80000,0.88533,0.89751,0.90000,0.90888,0.91349,0.93061,0.94815,1.00000
MPCCount,1,1,1,5,2,1,52,1,2,14,2,2
