Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,102
OutDegreeValue,1,2,3,4,5,6,7,9,12
OutDegreeCount,7,62,18,7,1,1,3,2,1
NAValue,1,2,3,4,5,6
NACount,1,6,7,59,24,5
MPCValue,0.00000,0.17041,0.33333,0.38400,0.80000,0.88533,0.88889,0.90000,0.90888,0.92410,0.93061,0.96000,1.00000
MPCCount,1,1,1,4,7,3,2,59,1,2,13,3,5
