Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,88
OutDegreeValue,1,2,3,4,5,6,7,9,10,11,12
OutDegreeCount,5,59,12,1,1,1,1,4,2,1,1
NAValue,1,2,3,4,5
NACount,1,4,3,59,21
MPCValue,0.00000,0.17041,0.18333,0.60000,0.74694,0.79200,0.80000,0.82367,0.88889,0.90000,0.91429,0.92410,0.92517,0.93061,0.96000
MPCCount,1,1,1,2,1,1,3,1,1,57,1,4,1,11,2
