Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,103
OutDegreeValue,1,2,3,4,6,8,9,14,20
OutDegreeCount,2,67,23,2,1,4,2,1,1
NAValue,1,2,3,4,5,6
NACount,1,1,2,67,31,1
MPCValue,0.00000,0.14933,0.80000,0.89751,0.90000,0.90888,0.91349,0.93061,0.94815,1.00000
MPCCount,1,1,2,2,67,1,4,22,2,1
