Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,57
OutDegreeValue,1,2,3,4,5,7,10,12,13
OutDegreeCount,1,44,2,1,1,1,4,2,1
NAValue,1,3,4,5
NACount,1,1,44,11
MPCValue,0.00000,0.83333,0.92593,0.93750,0.95200,0.95238,0.95679,0.96372,0.96667,0.96939,0.97107
MPCCount,1,1,1,44,1,1,1,3,1,2,1
