Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,76
OutDegreeValue,1,2,3,4,5,7,8,9
OutDegreeCount,6,48,8,2,4,3,4,1
NAValue,1,2,3,4,5,6
NACount,1,3,7,48,15,2
MPCValue,0.00000,0.21600,0.26250,0.38400,0.76800,0.80000,0.82500,0.90000,0.92800,0.93010,0.93061,0.93223,1.00000
MPCCount,1,1,1,1,1,6,1,47,2,4,6,3,2
