Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,117
OutDegreeValue,1,2,3,4,5,6,7,12,13,27
OutDegreeCount,2,76,27,1,2,2,4,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,1,2,75,37,1
MPCValue,0.00000,0.15918,0.79872,0.80000,0.88889,0.90000,0.92800,0.93061,0.93223,0.93728,0.96000,1.00000
MPCCount,1,1,1,2,1,75,4,26,2,2,1,1
