Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,90
OutDegreeValue,1,2,3,4,5,6,7,8,9,15
OutDegreeCount,2,60,15,4,1,1,2,2,1,2
NAValue,1,2,3,4,5,6
NACount,1,1,3,58,26,1
MPCValue,0.00000,0.14062,0.68166,0.80000,0.89751,0.90000,0.91349,0.92800,0.93061,0.93223,0.94815,0.96000,1.00000
MPCCount,1,1,1,2,1,58,2,2,14,1,4,2,1
