Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,82
OutDegreeValue,1,2,3,4,6,8,9,12
OutDegreeCount,3,56,8,4,2,5,3,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,56,19,1
MPCValue,0.00000,0.17041,0.21600,0.80000,0.90000,0.91349,0.92410,0.93010,0.93061,0.93728,0.94815,1.00000
MPCCount,1,1,1,3,56,1,2,4,6,2,4,1
