Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,59
OutDegreeValue,1,2,3,4,6,7,8,12
OutDegreeCount,6,40,3,1,4,2,1,2
NAValue,1,2,3,4,5,6
NACount,1,3,6,39,9,1
MPCValue,0.00000,0.26250,0.29388,0.53333,0.80000,0.90000,0.91349,0.92160,0.92800,0.93061,0.93728,0.97500
MPCCount,1,1,1,1,6,39,1,2,1,2,3,1
