Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,92
OutDegreeValue,1,2,3,5,6,7,10,11,16
OutDegreeCount,5,60,16,1,2,2,4,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,61,22,1
MPCValue,0.00000,0.13287,0.19835,0.80000,0.86667,0.90000,0.90888,0.91429,0.92098,0.92800,0.93061,0.93223,1.00000
MPCCount,1,1,1,5,1,60,2,3,1,2,13,1,1
