Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,69
OutDegreeValue,1,2,3,4,5,6,7,11,13
OutDegreeCount,6,41,13,4,1,1,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,3,6,39,17,3
MPCValue,0.00000,0.18333,0.38400,0.80000,0.87901,0.90000,0.93061,0.93600,0.94815,0.96000,1.00000
MPCCount,1,1,2,6,1,40,12,1,2,2,1
