Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,92
OutDegreeValue,1,2,3,4,7,8,10,11,15
OutDegreeCount,3,61,18,1,2,1,4,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,4,61,23,1
MPCValue,0.00000,0.14062,0.18333,0.76800,0.80000,0.86667,0.88533,0.90000,0.91429,0.93010,0.93061,0.94815,1.00000
MPCCount,1,1,1,1,3,1,2,60,4,1,15,1,1
