Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,87
OutDegreeValue,1,2,3,4,5,6,8,11
OutDegreeCount,5,60,4,1,14,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,6,6,54,18,2
MPCValue,0.00000,0.18333,0.23704,0.53333,0.76800,0.80000,0.90000,0.93061,0.93223,0.93728,0.96000,0.97500,1.00000
MPCCount,1,1,1,4,1,5,54,2,14,1,1,1,1
