Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,114
OutDegreeValue,1,2,3,4,5,6,7,8,11,25
OutDegreeCount,4,75,23,1,3,1,1,4,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,6,70,33,2
MPCValue,0.00000,0.08876,0.18333,0.76800,0.80000,0.90000,0.90888,0.91349,0.92800,0.93061,0.93223,0.96000,0.97500,1.00000
MPCCount,1,1,1,2,4,70,1,4,1,22,2,3,1,1
