Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,51
OutDegreeValue,1,2,3,4,5,6,7,10
OutDegreeCount,4,36,1,2,1,1,1,5
NAValue,1,2,3,4,5,6
NACount,1,2,4,36,7,1
MPCValue,0.00000,0.33333,0.38400,0.80000,0.90000,0.92517,0.92800,0.93728,1.00000
MPCCount,1,1,1,4,36,5,1,1,1
