Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,133
OutDegreeValue,1,2,3,4,5,6,7,8,11
OutDegreeCount,15,79,15,4,11,1,2,5,1
NAValue,1,2,3,4,5,6
NACount,1,7,17,76,25,7
MPCValue,0.00000,0.18333,0.23704,0.33333,0.73469,0.76800,0.80000,0.88889,0.90000,0.90888,0.91349,0.92800,0.93061,0.94815,0.96000,0.97500,0.98400,1.00000
MPCCount,1,1,1,5,1,1,15,1,76,1,4,2,13,2,2,1,5,1
