Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,86
OutDegreeValue,1,2,3,4,5,6,7,9,10
OutDegreeCount,8,56,2,6,5,1,2,2,4
NAValue,1,2,3,4,5,6
NACount,1,4,8,56,13,4
MPCValue,0.00000,0.26250,0.29388,0.33333,0.38400,0.80000,0.86939,0.88889,0.90000,0.92410,0.92517,0.93223,0.97500,1.00000
MPCCount,1,1,1,1,1,8,1,3,56,2,4,4,2,1
