Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,65
OutDegreeValue,1,2,3,4,6,7,10,11,14
OutDegreeCount,1,50,2,2,2,2,2,2,2
NAValue,1,2,3,4,5
NACount,1,2,1,51,10
MPCValue,0.00000,0.29388,0.38400,0.80000,0.86667,0.90000,0.90888,0.91891,0.92098,0.92517,0.92800,0.94815
MPCCount,1,1,1,1,1,50,1,2,2,2,2,1
