Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,78
OutDegreeValue,1,2,3,6,7,9,10,15
OutDegreeCount,4,52,13,1,1,5,1,1
NAValue,1,2,3,4,5,6
NACount,1,1,5,51,19,1
MPCValue,0.00000,0.19835,0.76800,0.80000,0.84432,0.90000,0.92410,0.92800,0.93061,0.93728,1.00000
MPCCount,1,1,1,4,1,51,4,1,12,1,1
