Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,99
OutDegreeValue,1,2,3,4,5,7,8,9,11
OutDegreeCount,4,64,14,6,3,2,2,3,1
NAValue,1,2,3,4,5,6
NACount,1,3,6,62,25,2
MPCValue,0.00000,0.18333,0.23704,0.76800,0.80000,0.82500,0.88533,0.90000,0.92410,0.93061,0.93223,0.93600,0.94815,0.96000,0.97500
MPCCount,1,1,2,2,4,1,1,61,3,14,2,1,4,1,1
