Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,134
OutDegreeValue,1,2,3,4,5,6,7,8,14
OutDegreeCount,8,85,16,4,5,5,9,1,1
NAValue,1,2,3,4,5,6
NACount,1,6,13,83,25,6
MPCValue,0.00000,0.14933,0.29388,0.33333,0.71111,0.73469,0.80000,0.90000,0.92800,0.93010,0.93061,0.93223,0.93728,0.94815,0.96000,1.00000
MPCCount,1,1,1,4,1,4,8,83,9,1,6,1,4,2,2,6
