Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,69
OutDegreeValue,1,2,3,4,5,7,8,10,12,13
OutDegreeCount,3,50,2,3,3,1,2,1,3,1
NAValue,1,2,3,4,5,6
NACount,1,2,4,51,10,1
MPCValue,0.00000,0.23704,0.33333,0.71111,0.80000,0.86667,0.88889,0.90000,0.91852,0.92160,0.92517,0.92800,0.93010,0.93223,0.97500
MPCCount,1,1,1,1,3,1,1,50,1,3,1,1,1,2,1
