Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,133
OutDegreeValue,1,2,3,4,5,6,7,8,9,10,12
OutDegreeCount,7,94,14,2,1,2,4,3,3,1,2
NAValue,1,2,3,4,5,6
NACount,1,6,7,83,32,4
MPCValue,0.00000,0.19835,0.26250,0.29388,0.33333,0.76667,0.80000,0.88889,0.89751,0.90000,0.91392,0.92800,0.93010,0.93061,0.96000,1.00000
MPCCount,1,1,3,1,1,1,7,2,3,82,2,1,3,9,12,4
