Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,82
OutDegreeValue,1,2,3,5,6,7,8,10
OutDegreeCount,8,54,7,2,1,2,5,3
NAValue,1,2,3,4,5,6
NACount,1,3,10,52,13,3
MPCValue,0.00000,0.23704,0.33333,0.76800,0.80000,0.90000,0.91349,0.92517,0.92800,0.93010,0.93061,0.93728,1.00000
MPCCount,1,2,1,2,8,52,1,3,2,2,4,1,3
