Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,86
OutDegreeValue,1,2,3,5,6,8,12
OutDegreeCount,8,50,17,4,2,4,1
NAValue,1,2,3,4,5,6
NACount,1,4,8,51,19,3
MPCValue,0.00000,0.17041,0.23704,0.33333,0.45000,0.80000,0.86667,0.90000,0.90888,0.91349,0.93061,0.93223,1.00000
MPCCount,1,1,1,1,1,8,1,50,2,3,11,3,3
