Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,60
OutDegreeValue,1,2,3,4,7,9,11
OutDegreeCount,5,43,1,3,2,2,4
NAValue,1,2,3,4,5,6
NACount,1,3,5,42,7,2
MPCValue,0.00000,0.26250,0.53333,0.80000,0.82500,0.84432,0.90000,0.92098,0.92410,0.92800,0.97500,1.00000
MPCCount,1,1,2,5,1,1,41,4,1,1,1,1
