Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,46
OutDegreeValue,1,2,3,4,6,7,8,20
OutDegreeCount,2,33,2,1,4,2,1,1
NAValue,1,2,3,4,5,6
NACount,1,1,3,33,7,1
MPCValue,0.00000,0.45000,0.73469,0.80000,0.90000,0.91089,0.92800,0.93728,0.97500
MPCCount,1,1,1,2,33,1,2,4,1
