Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,60
OutDegreeValue,1,2,3,4,6,8,12
OutDegreeCount,3,41,8,2,1,1,4
NAValue,1,2,3,4,5,6
NACount,1,2,4,41,11,1
MPCValue,0.00000,0.23704,0.29388,0.76800,0.80000,0.86667,0.90000,0.92160,0.93061,0.94815,1.00000
MPCCount,1,1,1,1,3,1,40,4,5,2,1
