Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,63
OutDegreeValue,1,2,3,4,6,7,8,9,10
OutDegreeCount,5,41,5,4,1,1,2,2,2
NAValue,1,2,3,4,5,6
NACount,1,2,5,41,12,2
MPCValue,0.00000,0.21600,0.26250,0.80000,0.90000,0.92410,0.92517,0.93010,0.93061,0.93728,0.94815,0.97500,1.00000
MPCCount,1,1,1,5,41,1,2,2,3,1,3,1,1
