Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,118
OutDegreeValue,1,2,3,4,5,6,8,11
OutDegreeCount,7,78,5,10,11,4,1,2
NAValue,1,2,3,4,5,6
NACount,1,13,5,75,20,4
MPCValue,0.00000,0.33333,0.45000,0.53333,0.60000,0.80000,0.82500,0.88889,0.90000,0.90888,0.91349,0.92098,0.93061,0.93223,0.94815,0.96000,0.97500,0.98400
MPCCount,1,2,4,5,2,5,4,1,71,4,1,2,1,8,1,2,3,1
