Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,66
OutDegreeValue,1,2,3,4,6,10,11,12,13
OutDegreeCount,5,44,8,2,1,3,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,44,12,2
MPCValue,0.00000,0.18333,0.38400,0.80000,0.90000,0.90888,0.91852,0.92160,0.92517,0.93061,1.00000
MPCCount,1,1,1,5,44,1,1,1,3,6,2
